index,unit2_pos,unit1_beam_32,unit1_beam_64
1972,"[0.36655651567778963, 0.8311688309131684]",19,38
1973,"[0.3760596046935483, 0.8290043287236992]",19,37
1974,"[0.38572689395050347, 0.8279220777058631]",18,35
1975,"[0.3955583834486551, 0.825757575670191]",19,34
1976,"[0.4055540731880032, 0.8235930734807217]",17,34
1977,"[0.41569343815115917, 0.8214285714450497]",17,33
1978,"[0.42599700334092766, 0.8192640691017833]",17,33
1979,"[0.436444243754504, 0.8181818179301501]",16,32
1980,"[0.44705568440927684, 0.816017315894478]",15,29
1981,"[0.45752344985482574, 0.8138528138588059]",15,29
1982,"[0.4682990907362111, 0.8116883115155396]",15,28
1983,"[0.479095256664153, 0.8095238093260704]",14,27
1984,"[0.48991194762406737, 0.8073593072903983]",14,26
1985,"[0.5007696886333429, 0.805194805100929]",13,26
1986,"[0.5116479546745911, 0.8030303030652569]",12,23
1987,"[0.5225467457623957, 0.8008658007219905]",12,22
1988,"[0.5334865868995614, 0.7987012985325214]",12,22
1989,"[0.5446316783272849, 0.7965367964968493]",11,22
1990,"[0.5557767697695922, 0.7943722941535829]",11,21
1991,"[0.5669834362932333, 0.7922077922717079]",10,20
1992,"[0.5782311528954034, 0.7900432899284415]",9,17
1993,"[0.5895404445789072, 0.7878787877389724]",9,17
1994,"[0.6008702612797997, 0.7857142857033002]",9,17
1995,"[0.6122411280592212, 0.7835497836676281]",9,16
1996,"[0.6236735699199764, 0.7824675323421978]",8,14
1997,"[0.6350033866208689, 0.7813852813243617]",7,13
1998,"[0.6482215061319806, 0.7792207791348925]",7,14
1999,"[0.6615012007098421, 0.7770562767916261]",6,12
2000,"[0.6748219453662326, 0.774891774755954]",6,11
2001,"[0.6882042651039569, 0.773809523738118]",6,11
2002,"[0.7016481599230149, 0.7716450215486488]",6,11
2003,"[0.7151331048206019, 0.7705627705308127]",4,8
2004,"[0.7284948995263536, 0.7683982683413435]",6,11
2005,"[0.7404199421252822, 0.7683982683413435]",4,7
2006,"[0.7523449847096269, 0.7673160173235074]",4,7
2007,"[0.7642700272939714, 0.7673160173235074]",4,7
2008,"[0.7761745448609274, 0.7662337659980771]",4,6
2009,"[0.7880790624132995, 0.7662337659980771]",3,6
2010,"[0.799963054948283, 0.7662337659980771]",2,3
2011,"[0.8118470474686825, 0.7662337659980771]",2,3
2012,"[0.8236899899397209, 0.7662337659980771]",2,2
2013,"[0.8357997577972345, 0.7662337659980771]",2,3
2014,"[0.8479095256693321, 0.7662337659980771]",2,3
2015,"[0.8600398185588183, 0.7662337659980771]",2,2
2016,"[0.6857412614714259, 0.08549783563815042]",2,2
2017,"[0.6758892469413017, 0.08441558446651723]",2,3
2018,"[0.6662014326377901, 0.08549783563815042]",2,3
2019,"[0.6550973912740117, 0.08549783563815042]",2,4
2020,"[0.6440549249769832, 0.08441558446651723]",2,4
2021,"[0.6331150838398174, 0.08333333344868118]",2,3
2022,"[0.6222162927665967, 0.08225108212325087]",2,4
2023,"[0.6114201268386549, 0.08116883110541483]",3,6
2024,"[0.6006855360066307, 0.08008658008757877]",3,6
2025,"[0.5900946203838304, 0.0790043289159456]",4,7
2026,"[0.5795037047610301, 0.0790043289159456]",6,10
2027,"[0.5690154142980925, 0.0790043289159456]",6,11
2028,"[0.5586297489804339, 0.07792207789810954]",6,11
2029,"[0.5483672338400266, 0.07792207789810954]",6,12
2030,"[0.5382278688914546, 0.07792207789810954]",7,13
2031,"[0.5281911290881613, 0.07792207789810954]",7,13
2032,"[0.5179696640116991, 0.07792207789810954]",7,14
2033,"[0.5093696763152291, 0.07683982688027349]",8,14
2034,"[0.5008312637292606, 0.07683982688027349]",9,17
2035,"[0.4923339011926533, 0.07683982688027349]",9,16
2036,"[0.48391863878393626, 0.07575757586243743]",9,17
2037,"[0.47554442642458034, 0.07575757586243743]",9,17
2038,"[0.4672317891611421, 0.07575757586243743]",10,20
2039,"[0.45898072699362147, 0.07575757586243743]",11,21
2040,"[0.4508528150033522, 0.07792207789810954]",11,22
2041,"[0.4427864781090007, 0.07792207789810954]",12,22
2042,"[0.4347406662466216, 0.07683982688027349]",12,22
2043,"[0.42669485436965865, 0.07683982688027349]",12,23
2044,"[0.41866956753925216, 0.07683982688027349]",13,26
2045,"[0.4106648057262343, 0.07683982688027349]",14,26
2046,"[0.40268056895977294, 0.07792207789810954]",14,27
2047,"[0.38646579504317957, 0.07792207789810954]",15,29
2048,"[0.3770858562046723, 0.07792207789810954]",15,29
2049,"[0.36766486730221987, 0.07792207789810954]",15,30
2050,"[0.3582028283504063, 0.07792207789810954]",17,33
2051,"[0.3486997393346476, 0.07792207789810954]",17,32
2052,"[0.33913507522297126, 0.07792207789810954]",17,34
2053,"[0.32952936106193376, 0.07792207789810954]",18,36
2054,"[0.3198620718049786, 0.07792207789810954]",19,37
2055,"[0.3113647092683713, 0.07792207789810954]",19,37
2056,"[0.30290839679570913, 0.07792207789810954]",19,37
2057,"[0.2944726093550195, 0.0790043289159456]",20,38
2058,"[0.2860983969956636, 0.0790043289159456]",20,39
2059,"[0.27776523470025277, 0.0790043289159456]",20,39
2060,"[0.26949364750075966, 0.08008658008757877]",22,42
2061,"[0.261242585333239, 0.08008658008757877]",22,42
2062,"[0.2531762484388874, 0.08008658008757877]",23,45
2063,"[0.24494571130333936, 0.08008658008757877]",23,45
2064,"[0.2367972742810976, 0.08116883110541483]",23,46
2065,"[0.228730937386746, 0.08116883110541483]",22,44
2066,"[0.22072617557372815, 0.08225108212325087]",23,45
2067,"[0.21282403892057303, 0.08225108212325087]",24,46
2068,"[0.20498347734875166, 0.08225108212325087]",25,49
2069,"[0.19722501590482047, 0.08333333344868118]",25,49
2070,"[0.18922025410638654, 0.08333333344868118]",26,51
2071,"[0.18041501611935884, 0.08333333344868118]",25,49
2072,"[0.17156872806838608, 0.08441558446651723]",26,52
2073,"[0.16266086492149565, 0.08441558446651723]",27,53
2074,"[0.15373247675721657, 0.08441558446651723]",27,54
2075,"[0.14476303852899242, 0.08549783563815042]",27,54
2076,"[0.13575255023682317, 0.08549783563815042]",28,55
2077,"[0.12688573715387785, 0.08766233767382252]",28,56
2078,"[0.11896307546875018, 0.08766233767382252]",29,57
2079,"[0.11104041378362253, 0.08874458869165856]",30,59
2080,"[0.10311775209849487, 0.08874458869165856]",30,59
2081,"[0.09521561544533975, 0.08982683970949462]",31,61
2082,"[0.1428336856839959, 0.9469696968962938]",30,60
2083,"[0.15695490651439628, 0.9437229435351914]",30,59
2084,"[0.1707887769117649, 0.93939393931005]",29,58
2085,"[0.18665462531399274, 0.9361471859489476]",29,57
2086,"[0.2023767985069967, 0.9339826837594785]",30,59
2087,"[0.21801687157211044, 0.9307359307059703]",28,55
2088,"[0.23353379447455672, 0.928571428516501]",28,55
2089,"[0.264218714721332, 0.9242424241375625]",26,52
2090,"[0.2795098622866642, 0.9220779219480933]",26,52
2091,"[0.29281008189649826, 0.9199134199124213]",26,51
2092,"[0.30602820139302606, 0.9177489175691549]",26,51
2093,"[0.3191642207616637, 0.9155844153796856]",25,48
2094,"[0.33223866504896754, 0.9145021643618496]",24,46
2095,"[0.3452310092229651, 0.9134199133440135]",24,47
2096,"[0.3581617782864612, 0.9112554111545443]",23,44
2097,"[0.37101044723665094, 0.9112554111545443]",22,44
2098,"[0.38375649104156184, 0.9090909091188722]",22,42
2099,"[0.4091254284595484, 0.9069264067756059]",20,40
2100,"[0.4217483220872079, 0.9058441557577698]",20,39
2101,"[0.43433016563633847, 0.9036796535683006]",19,37
2102,"[0.4468914841680804, 0.9025974025504645]",19,37
2103,"[0.4593912276039046, 0.9015151512250342]",20,39
2104,"[0.4718704460077563, 0.9004329002071981]",18,34
2105,"[0.4844728146034433, 0.898268398171526]",17,34
2106,"[0.49902506106151545, 0.8971861473074871]",17,33
2107,"[0.5136799326794503, 0.8961038959820569]",16,31
2108,"[0.5284169044106916, 0.8961038959820569]",15,29
2109,"[0.5432565013017955, 0.8950216449642208]",15,29
2110,"[0.5581987233381782, 0.8939393936387905]",14,28
2111,"[0.5732230455024512, 0.8928571426209544]",14,27
2112,"[0.5885347180851719, 0.8928571426209544]",13,26
2113,"[0.6019170378228962, 0.8906926404314852]",12,23
2114,"[0.6153609326565381, 0.8896103894136491]",12,22
2115,"[0.6288869276034863, 0.8885281383958131]",12,22
2116,"[0.6561441678171083, 0.8863636363601409]",11,21
2117,"[0.6698959381011705, 0.8852813851885077]",11,20
2118,"[0.6837092834665666, 0.8852813851885077]",9,17
2119,"[0.6979536544742183, 0.8852813851885077]",9,17
2120,"[0.7119312000953948, 0.8841991341706718]",8,6
2121,"[0.7260113708618501, 0.8841991341706718]",7,13
2122,"[0.7401941667881681, 0.8831168828452415]",8,14
2123,"[0.7688676340766406, 0.8820346318274054]",7,13
2124,"[0.7833377804214064, 0.8820346318274054]",6,11
2125,"[0.7979310769434237, 0.8820346318274054]",6,11
2126,"[0.8124833234160798, 0.8841991341706718]",6,11
2127,"[0.8271381950340146, 0.8831168828452415]",6,11
2128,"[0.8418546417332833, 0.8820346318274054]",5,8
2129,"[0.856612138496497, 0.8809523808095693]",4,7
2130,"[0.8714312103556284, 0.8809523808095693]",4,7
2131,"[0.8863118573106774, 0.8798701296379362]",3,6
2132,"[0.9012335543150876, 0.8809523808095693]",3,4
2133,"[0.9161963013980268, 0.8809523808095693]",2,3
2134,"[0.9310358982745468, 0.8820346318274054]",2,4
2135,"[0.9480100983157889, 0.8820346318274054]",3,5
2136,"[0.9649227232611132, 0.8831168828452415]",3,2
2137,"[0.9817327230465748, 0.8841991341706718]",2,3
2138,"[0.7632437757828475, 0.10389610386414605]",4,6
2139,"[0.7549927136153269, 0.10389610386414605]",8,4
2140,"[0.7470290018662541, 0.10389610386414605]",2,3
2141,"[0.7391884403090166, 0.10497835503577924]",4,6
2142,"[0.7315120789783918, 0.10497835503577924]",3,4
2143,"[0.7239793928715748, 0.10497835503577924]",3,4
2144,"[0.7165903819739816, 0.10497835503577924]",4,6
2145,"[0.7093655713175849, 0.10497835503577924]",4,7
2146,"[0.7022844358704122, 0.10497835503577924]",4,6
2147,"[0.6951006752779606, 0.10606060605361528]",4,7
2148,"[0.6883479403131808, 0.10606060605361528]",3,5
2149,"[0.6816157303803736, 0.10606060605361528]",4,7
2150,"[0.6749245705115114, 0.1071428573790456]",6,11
2151,"[0.6682334106426493, 0.1071428573790456]",5,9
2152,"[0.6615627758057597, 0.10822510839688164]",5,8
2153,"[0.6549126659862587, 0.10822510839688164]",6,11
2154,"[0.6483036062452868, 0.10822510839688164]",6,11
2155,"[0.6410582705569177, 0.10822510839688164]",6,11
2156,"[0.633320334144959, 0.1093073594147177]",6,11
2157,"[0.6254181974918038, 0.11038961027875661]",5,9
2158,"[0.6173723856294249, 0.11147186129659267]",7,13
2159,"[0.6091828985432379, 0.11147186129659267]",7,13
2160,"[0.6008292112158546, 0.11255411262202297]",7,14
2161,"[0.5923318486938313, 0.11255411262202297]",8,14
2162,"[0.5839986863984205, 0.11363636363985903]",7,13
2163,"[0.5766917756141335, 0.11363636363985903]",9,17
2164,"[0.5621190041240889, 0.11471861465769508]",9,17
2165,"[0.5548736684357197, 0.11580086582932826]",9,17
2166,"[0.547648857779323, 0.11580086582932826]",9,17
2167,"[0.5404445721548989, 0.1168831168471643]",9,18
2168,"[0.5332608115624473, 0.1168831168471643]",9,18
2169,"[0.5261386260513295, 0.1168831168471643]",10,19
2170,"[0.5189138153949329, 0.11796536786500036]",11,21
2171,"[0.5117711048664264, 0.11796536786500036]",11,21
2172,"[0.5046694443872811, 0.11904761919043066]",11,21
2173,"[0.4976293590040535, 0.11904761919043066]",12,23
2174,"[0.49065084871674347, 0.12012987020826672]",12,22
2175,"[0.4837339135107672, 0.12121212122610277]",13,25
2176,"[0.4768785534007086, 0.12121212122610277]",13,26
2177,"[0.4699821432267049, 0.12121212122610277]",14,26
2178,"[0.46320888324453646, 0.12229437224393883]",14,27
2179,"[0.4564766732971453, 0.12229437224393883]",15,29
2180,"[0.449744463378922, 0.12229437224393883]",15,29
2181,"[0.4430533035100599, 0.123376623415572]",15,29
2182,"[0.4363826686585864, 0.123376623415572]",15,29
2183,"[0.42973255885366934, 0.12445887443340806]",15,29
2184,"[0.42310297408072484, 0.12445887443340806]",16,32
2185,"[0.4164118141972788, 0.1266233767766744]",17,32
2186,"[0.40965907924708295, 0.1266233767766744]",17,34
2187,"[0.40290634428230315, 0.1255411254512441]",18,34
2188,"[0.3961125592681622, 0.1255411254512441]",18,34
2189,"[0.3893187742394373, 0.1255411254512441]",19,34
2190,"[0.3824839391613512, 0.1255411254512441]",19,37
2191,"[0.3756491040832652, 0.1255411254512441]",19,38
2192,"[0.368773218941234, 0.1255411254512441]",20,38
2193,"[0.36197943392709303, 0.1266233767766744]",20,39
2194,"[0.3539746721140752, 0.1266233767766744]",20,40
2195,"[0.3459493852836687, 0.1266233767766744]",20,40
2196,"[0.33790357340670574, 0.1266233767766744]",21,42
2197,"[0.3298577615443267, 0.1266233767766744]",22,42
2198,"[0.3217914246499751, 0.1266233767766744]",22,43
2199,"[0.31370456270906705, 0.12770562779451047]",22,44
2200,"[0.305474025573519, 0.12770562779451047]",23,45
2201,"[0.29824921491712236, 0.12770562779451047]",23,45
2202,"[0.2910244042607257, 0.12770562779451047]",24,46
2203,"[0.28377906857235646, 0.12770562779451047]",24,47
2204,"[0.2765132078520147, 0.12878787881234652]",25,48
2205,"[0.26922682211428434, 0.12878787881234652]",24,47
2206,"[0.26194043636197, 0.12987012967638545]",25,49
2207,"[0.2546130005602945, 0.12987012967638545]",25,49
2208,"[0.2469571642616422, 0.12987012967638545]",26,51
2209,"[0.2384187516756737, 0.12987012967638545]",26,51
2210,"[0.22975718889786995, 0.13095238100181575]",26,51
2211,"[0.22099300096020347, 0.13095238100181575]",27,52
2212,"[0.21210566285986948, 0.13095238100181575]",26,52
2213,"[0.2031156995996728, 0.1320346320196518]",28,54
2214,"[0.19402311117961335, 0.1320346320196518]",28,55
2215,"[0.18507419798336172, 0.1320346320196518]",28,55
2216,"[0.1769873360570376, 0.1320346320196518]",29,57
2217,"[0.16885942406676835, 0.13311688303748784]",30,59
2218,"[0.16069046202713794, 0.13311688303748784]",30,58
2219,"[0.15250097494095105, 0.13419913420912102]",30,59
2220,"[0.14424991277343047, 0.13636363624479314]",30,60
2221,"[0.13595780054196474, 0.13744588757022344]",30,60
2222,"[0.12764516327852649, 0.13852813858805949]",30,60
2223,"[0.14759549270786151, 1.0]",30,59
2224,"[0.15346565137074128, 0.9967532464851004]",29,57
2225,"[0.15939738511495477, 0.9945887444494284]",30,59
2226,"[0.16549331910036474, 0.9935064934315923]",30,58
2227,"[0.17091192710360018, 0.990259740224287]",28,55
2228,"[0.17639211017358541, 0.9880952378810207]",30,59
2229,"[0.18197491841801733, 0.9859307356915514]",29,57
2230,"[0.18763982677575552, 0.9826839826380432]",28,55
2231,"[0.1991954188137621, 0.978354978412902]",28,55
2232,"[0.2050861025086144, 0.9761904760696356]",28,55
2233,"[0.2113667617671934, 0.9740259738801663]",28,55
2234,"[0.21832474703711474, 0.9707792208266582]",28,55
2235,"[0.22544693253364867, 0.9686147184833919]",28,55
2236,"[0.23269226822201788, 0.9653679652760866]",27,54
2237,"[0.24008127911961102, 0.9621212119149841]",27,52
2238,"[0.24763449025840062, 0.9588744587076788]",26,51
2239,"[0.2553108515890255, 0.9556277053465765]",26,52
2240,"[0.2631308881142905, 0.9523809521392712]",26,52
2241,"[0.2699041481110428, 0.9502164501035991]",25,49
2242,"[0.2768621333663802, 0.9469696968962938]",25,49
2243,"[0.28402536894144315, 0.9448051945530275]",25,49
2244,"[0.29137332977509117, 0.9415584413457222]",25,49
2245,"[0.29890601588190824, 0.938311688292214]",25,49
2246,"[0.3066439523084508, 0.9361471859489476]",26,51
2247,"[0.3225919008239849, 0.9296536795343371]",24,47
2248,"[0.33082243795953303, 0.9253246751553986]",24,46
2249,"[0.3391761252869164, 0.9220779219480933]",24,46
2250,"[0.3476529627915511, 0.9188311688945852]",23,46
2251,"[0.3562529504734372, 0.9145021643618496]",23,44
2252,"[0.3649760883471586, 0.9123376620185832]",22,43
2253,"[0.3738223763835475, 0.9090909091188722]",22,43
2254,"[0.38279181461177164, 0.9058441557577698]",22,42
2255,"[0.39169967775866205, 0.9036796535683006]",21,42
2256,"[0.40097699143730664, 0.9004329002071981]",20,40
2257,"[0.41033640524384135, 0.8971861473074871]",20,39
2258,"[0.41977791917826635, 0.8928571426209544]",20,39
2259,"[0.42930153322599757, 0.8896103894136491]",20,39
2260,"[0.4388867223550625, 0.8863636363601409]",20,39
2261,"[0.4485540116120177, 0.8831168828452415]",19,38
2262,"[0.458303400996863, 0.8798701296379362]",19,37
2263,"[0.4683196157681837, 0.876623376584428]",18,34
2264,"[0.4782947804901432, 0.8744588742411616]",17,34
2265,"[0.48843414543871516, 0.8712121210338564]",17,33
2266,"[0.49871718561109507, 0.8679653678265511]",17,33
2267,"[0.5091644260246714, 0.865800865790879]",16,30
2268,"[0.5197758666648603, 0.8625541124297765]",16,30
2269,"[0.5305309825288571, 0.8603896102403074]",15,29
2270,"[0.5414708236660228, 0.8571428571867992]",15,28
2271,"[0.5525543400124125, 0.8560606058613689]",14,28
2272,"[0.56546458405852, 0.8538961039794939]",14,27
2273,"[0.5786211284591302, 0.8506493503107972]",14,26
2274,"[0.5919829231794658, 0.8484848484289222]",12,26
2275,"[0.6055910182397203, 0.8463203463932502]",12,24
2276,"[0.6194043636197002, 0.8441558440499838]",12,23
2277,"[0.6334434843222104, 0.8419913418605146]",11,22
2278,"[0.6477699554577523, 0.8398268395172482]",11,20
2279,"[0.6604954742306907, 0.8387445884994121]",11,20
2280,"[0.6733441431808804, 0.8376623374815761]",9,17
2281,"[0.6863570123722667, 0.83658008646374]",10,19
2282,"[0.6994930317554882, 0.835497835445904]",9,17
2283,"[0.7127727263333498, 0.835497835445904]",9,18
2284,"[0.7261960961350191, 0.8344155842742709]",9,17
2285,"[0.7397631411459124, 0.8333333332564348]",9,16
2286,"[0.7532480860434994, 0.8344155842742709]",7,14
2287,"[0.7671435315367856, 0.8344155842742709]",7,13
2288,"[0.781080027094017, 0.8333333332564348]",6,14
2289,"[0.7950780977325821, 0.8333333332564348]",7,13
2290,"[0.8090966934177036, 0.8333333332564348]",6,11
2291,"[0.8372570349506142, 0.8344155842742709]",6,11
2292,"[0.851398780812987, 0.835497835445904]",4,8
2293,"[0.86554052667536, 0.835497835445904]",4,7
2294,"[0.8941113688185537, 0.835497835445904]",3,6
2295,"[0.9086636152766259, 0.835497835445904]",4,6
2296,"[0.9234211120398396, 0.83658008646374]",3,6
2297,"[0.9383428090588337, 0.83658008646374]",2,4
2298,"[0.9534492313364129, 0.8376623374815761]",4,6
2299,"[0.9687198538551886, 0.8387445884994121]",3,6
2300,"[1.0, 0.8409090908426785]",2,2
